cik_str,Tickers,title,Sector,Sector_Check
1200375,CDXS,"CODEXIS, INC.",Healthcare,True
727273,CDZI,CADIZ INC,Utilities,True
727273,CDZIP,CADIZ INC,Utilities,True
1306830,CE,Celanese Corp,Basic Materials,True
1482541,CEAD,CEA Industries Inc.,Industrials,True
1482541,CEADW,CEA Industries Inc.,Industrials,True
3197,CECO,CECO ENVIRONMENTAL CORP,Industrials,True
1722837,CEDAX,BlueBay Destra International Event-Driven Credit Fund,,True
860489,CEE,"CENTRAL & EASTERN EUROPE FUND, INC.",Financial Services,True
1726122,CEF,Sprott Physical Gold & Silver Trust,,True
1114446,CEFD,UBS AG,,True
1868275,CEG,Constellation Energy Corp,Utilities,True
1309082,CEIN,"CAMBER ENERGY, INC.",Industrials,True
1710366,CEIX,CONSOL Energy Inc.,,True
1603454,CELC,Celcuity Inc.,Healthcare,True
14272,CELG-RI,BRISTOL MYERS SQUIBB CO,,True
1341766,CELH,"Celsius Holdings, Inc.",Consumer Defensive,True
1385145,CELJF,Cellcom Israel Ltd.,Communication Services,True
1752828,CELU,Celularity Inc,Healthcare,True
1752828,CELUW,Celularity Inc,Healthcare,True
1187953,CELZ,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",Healthcare,True
1653821,CENBF,CEN BIOTECH INC,Healthcare,True
1707919,CENN,Cenntro Inc.,Consumer Cyclical,True
887733,CENT,CENTRAL GARDEN & PET CO,Consumer Defensive,True
887733,CENTA,CENTRAL GARDEN & PET CO,Consumer Defensive,True
949157,CENX,CENTURY ALUMINUM CO,Basic Materials,True
1865602,CEP,"Cantor Equity Partners, Inc.",Financial Services,True
2027708,CEPO,"Cantor Equity Partners I, Inc.",Financial Services,True
1717161,CEPU,CENTRAL PUERTO S.A.,Utilities,True
1870404,CERO,"CERO THERAPEUTICS HOLDINGS, INC.",Healthcare,True
1870404,CEROW,"CERO THERAPEUTICS HOLDINGS, INC.",Healthcare,True
1020214,CERS,CERUS CORP,Healthcare,True
1827090,CERT,"Certara, Inc.",Healthcare,True
18748,CET,CENTRAL SECURITIES CORP,Financial Services,True
1992508,CETH,21Shares Core Ethereum ETF,,True
1935092,CETI,"Cyber Enviro-Tech, Inc.",Utilities,True
1435064,CETX,CEMTREX INC,Technology,True
1435064,CETXP,CEMTREX INC,Technology,True
1329606,CETY,"Clean Energy Technologies, Inc.",Industrials,True
1074692,CEV,EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST,Financial Services,True
1173489,CEVA,CEVA INC,Technology,True
1324404,CF,"CF Industries Holdings, Inc.",Basic Materials,True
1458412,CFB,"CROSSFIRST BANKSHARES, INC.",,True
1070680,CFBK,CF BANKSHARES INC.,Financial Services,True
913341,CFFI,C & F FINANCIAL CORP,Financial Services,True
1490906,CFFN,"Capitol Federal Financial, Inc.",Financial Services,True
1839519,CFFS,CF Acquisition Corp. VII,Financial Services,True
1839519,CFFSU,CF Acquisition Corp. VII,Financial Services,True
1839519,CFFSW,CF Acquisition Corp. VII,,True
759944,CFG,CITIZENS FINANCIAL GROUP INC/RI,Financial Services,True
759944,CFG-PE,CITIZENS FINANCIAL GROUP INC/RI,Financial Services,True
759944,CFG-PH,CITIZENS FINANCIAL GROUP INC/RI,Financial Services,True
1699838,CFLT,"Confluent, Inc.",Technology,True
803016,CFNB,CALIFORNIA FIRST LEASING CORP,Financial Services,True
2044327,CFND,C1 Fund Inc.,,True
1310630,CFOO,China Foods Holdings Ltd.,Consumer Defensive,True
39263,CFR,"CULLEN/FROST BANKERS, INC.",Financial Services,True
39263,CFR-PB,"CULLEN/FROST BANKERS, INC.",Financial Services,True
948401,CFRHF,COMPAGNIE FINANCIERE RICHEMONT AG /FI,Consumer Cyclical,True
948401,CFRUY,COMPAGNIE FINANCIERE RICHEMONT AG /FI,Consumer Cyclical,True
1478069,CFRXQ,CONTRAFECT Corp,Healthcare,True
1879103,CFSB,"CFSB Bancorp, Inc. /MA/",Financial Services,True
1527166,CG,Carlyle Group Inc.,Financial Services,True
1527166,CGABL,Carlyle Group Inc.,,True
1444403,CGAC,CODE GREEN APPAREL CORP,Financial Services,True
1854640,CGAU,Centerra Gold Inc.,Basic Materials,True
1544206,CGBD,"Carlyle Secured Lending, Inc.",Financial Services,True
1544206,CGBDL,"Carlyle Secured Lending, Inc.",,True
1991946,CGBS,Crown LNG Holdings Ltd,Energy,True
1991946,CGBSW,Crown LNG Holdings Ltd,Energy,True
1737927,CGC,Canopy Growth Corp,Healthcare,True
1789972,CGEM,"Cullinan Therapeutics, Inc.",Healthcare,True
1119774,CGEN,COMPUGEN LTD,Healthcare,True
2028891,CGGJ,Guo Jin Sheng Shi Gold Jewelry Group Holding Ltd,,True
1824814,CGNT,Cognyte Software Ltd.,Technology,True
851205,CGNX,COGNEX CORP,Technology,True
1285650,CGO,CALAMOS GLOBAL TOTAL RETURN FUND,Financial Services,True
1991792,CGON,"CG Oncology, Inc.",Healthcare,True
1552358,CGSI,"CGS INTERNATIONAL, INC.",Basic Materials,True
1967822,CGTL,Creative Global Technology Holdings Ltd,Consumer Cyclical,True
1455365,CGTX,COGNITION THERAPEUTICS INC,Healthcare,True
2024459,CHAR,Charlton Aria Acquisition Corp,,True
2024459,CHARR,Charlton Aria Acquisition Corp,,True
2024459,CHARU,Charlton Aria Acquisition Corp,Financial Services,True
1299969,CHCI,"Comstock Holding Companies, Inc.",Real Estate,True
726854,CHCO,CITY HOLDING CO,Financial Services,True
1631569,CHCT,Community Healthcare Trust Inc,Real Estate,True
313927,CHD,CHURCH & DWIGHT CO INC /DE/,Consumer Defensive,True
20212,CHDN,Churchill Downs Inc,Consumer Cyclical,True
19584,CHE,CHEMED CORP,Healthcare,True
1030475,CHEAF,CHINA EASTERN AIRLINES CORP LTD,Industrials,True
2016420,CHEB,Chenghe Acquisition II Co.,Financial Services,True
2016420,CHEB-UN,Chenghe Acquisition II Co.,,True
2016420,CHEB-WT,Chenghe Acquisition II Co.,,True
1517175,CHEF,"Chefs' Warehouse, Inc.",Consumer Defensive,True
1610590,CHEK,Check-Cap Ltd,Healthcare,True
1459188,CHEV,Charging Robotics Inc.,Industrials,True
1364954,CHGG,"CHEGG, INC",Consumer Defensive,True
1046311,CHH,CHOICE HOTELS INTERNATIONAL INC /DE,Consumer Cyclical,True
1309057,CHHE,"China Health Industries Holdings, Inc.",Healthcare,True
1171471,CHI,CALAMOS CONVERTIBLE OPPORTUNITIES & INCOME FUND,Financial Services,True
1041668,CHKIF,CHINA SOUTHERN AIRLINES CO LTD,Industrials,True
1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,Technology,True
1524769,CHKR,CHESAPEAKE GRANITE WASH TRUST,Energy,True
763563,CHMG,CHEMUNG FINANCIAL CORP,Financial Services,True
1571776,CHMI,Cherry Hill Mortgage Investment Corp,Real Estate,True
1571776,CHMI-PA,Cherry Hill Mortgage Investment Corp,Real Estate,True
1571776,CHMI-PB,Cherry Hill Mortgage Investment Corp,Real Estate,True
1657045,CHMX,NEXT-ChemX Corporation.,Industrials,True
845379,CHN,"China Fund, Inc.",Financial Services,True
1030475,CHNEY,CHINA EASTERN AIRLINES CORP LTD,,True
793628,CHNR,CHINA NATURAL RESOURCES INC,Industrials,True
2024460,CHPG,ChampionsGate Acquisition Corp,Financial Services,True
1777393,CHPT,"ChargePoint Holdings, Inc.",Consumer Cyclical,True
1738758,CHR,"Cheer Holding, Inc.",Communication Services,True
1486159,CHRD,Chord Energy Corp,Energy,True
1919246,CHRO,Channel Therapeutics Corp,Healthcare,True
1512762,CHRS,"Coherus BioSciences, Inc.",Healthcare,True
1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC.",Industrials,True
823277,CHSCL,CHS INC,Consumer Defensive,True
823277,CHSCM,CHS INC,Consumer Defensive,True
823277,CHSCN,CHS INC,Consumer Defensive,True
823277,CHSCO,CHS INC,Consumer Defensive,True
823277,CHSCP,CHS INC,Consumer Defensive,True
1825349,CHSN,Chanson International Holding,Consumer Cyclical,True
1132924,CHT,CHUNGHWA TELECOM CO LTD,Communication Services,True
1496454,CHTH,"CNL Healthcare Properties, Inc.",Real Estate,True
1091667,CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",Communication Services,True
1134765,CHUC,"Charlie's Holdings, Inc.",Consumer Defensive,True
1396277,CHW,Calamos Global Dynamic Income Fund,Financial Services,True
1766502,CHWY,"Chewy, Inc.",Consumer Cyclical,True
1723089,CHX,ChampionX Corp,Energy,True
1222719,CHY,CALAMOS CONVERTIBLE & HIGH INCOME FUND,Financial Services,True
1739940,CI,Cigna Group,Healthcare,True
24090,CIA,"CITIZENS, INC.",Financial Services,True
1071371,CIB,BANCOLOMBIA SA,Financial Services,True
1534254,CICB,CION Investment Corp,,True
936395,CIEN,CIENA CORP,Technology,True
833021,CIF,MFS INTERMEDIATE HIGH INCOME FUND,Financial Services,True
1819989,CIFR,Cipher Mining Inc.,Financial Services,True
1819989,CIFRW,Cipher Mining Inc.,Financial Services,True
1157557,CIG,ENERGY CO OF MINAS GERAIS,Utilities,True
1157557,CIG-C,ENERGY CO OF MINAS GERAIS,Utilities,True
913353,CIGI,Colliers International Group Inc.,Real Estate,True
2001794,CIGL,Concorde International Group Ltd.,Industrials,True
1278895,CII,"BLACKROCK ENHANCED CAPITAL & INCOME FUND, INC.",Financial Services,True
1557798,CIIT,"Tianci International, Inc.",Technology,True
810766,CIK,"CREDIT SUISSE ASSET MANAGEMENT INCOME FUND, INC.",Financial Services,True
1268896,CILJF,CHINA LIFE INSURANCE CO LTD,Financial Services,True
1409493,CIM,CHIMERA INVESTMENT CORP,Real Estate,True
1409493,CIM-PA,CHIMERA INVESTMENT CORP,Real Estate,True
1409493,CIM-PB,CHIMERA INVESTMENT CORP,Real Estate,True
1409493,CIM-PC,CHIMERA INVESTMENT CORP,Real Estate,True
1409493,CIM-PD,CHIMERA INVESTMENT CORP,Real Estate,True
1409493,CIMN,CHIMERA INVESTMENT CORP,,True
1409493,CIMO,CHIMERA INVESTMENT CORP,,True
20286,CINF,CINCINNATI FINANCIAL CORP,Financial Services,True
1862150,CING,Cingulate Inc.,Healthcare,True
1862150,CINGW,Cingulate Inc.,Healthcare,True
1868995,CINT,CI&T Inc,Technology,True
1593222,CIO,"City Office REIT, Inc.",Real Estate,True
1593222,CIO-PA,"City Office REIT, Inc.",Real Estate,True
1534254,CION,CION Investment Corp,Financial Services,True
1108645,CIPI,Correlate Energy Corp.,Industrials,True
813716,CIRX,CIRTRAN CORP,Industrials,True
1777319,CISO,"CISO Global, Inc.",Technology,True
1951067,CISS,C3is Inc.,Industrials,True
1848437,CITE,Cartica Acquisition Corp,Financial Services,True
1848437,CITEU,Cartica Acquisition Corp,Financial Services,True
1848437,CITEW,Cartica Acquisition Corp,,True
944745,CIVB,"CIVISTA BANCSHARES, INC.",Financial Services,True
1509589,CIVI,"CIVITAS RESOURCES, INC.",Energy,True
1509589,CIVII,"CIVITAS RESOURCES, INC.",,True
1509589,CIVIW,"CIVITAS RESOURCES, INC.",,True
1961378,CIVX,"CTR Investments & Consulting, Inc.",Financial Services,True
1049606,CIX,COMPX INTERNATIONAL INC,Industrials,True
1535628,CIXPF,CaixaBank/ADR,Financial Services,True
1829948,CIXXF,CI Financial Corp.,Financial Services,True
1075706,CIZN,CITIZENS HOLDING CO /MS/,Financial Services,True
1763925,CJAX,CoJax Oil & Gas Corp,Energy,True
1957413,CJET,"Chijet Motor Company, Inc.",Consumer Cyclical,True
1856084,CJJD,"China Jo-Jo Drugstores, Inc.",,True
2032545,CJMB,CALLAN JMB INC.,Industrials,True
1334687,CJPRF,CENTRAL JAPAN RAILWAY CO,Industrials,True
1334687,CJPRY,CENTRAL JAPAN RAILWAY CO,Industrials,True
1484515,CJRCF,China Resources Cement Holdings Limited/ADR/,Basic Materials,True
1815620,CKDXF,Opthea Ltd,Healthcare,True
1651407,CKPT,"Checkpoint Therapeutics, Inc.",Healthcare,True
352955,CKX,"CKX LANDS, INC.",Energy,True
21665,CL,COLGATE PALMOLIVE CO,Consumer Defensive,True
913277,CLAR,Clarus Corp,Consumer Cyclical,True
1958086,CLB,Core Laboratories Inc. /DE/,Energy,True
1723596,CLBK,"Columbia Financial, Inc.",Financial Services,True
1995413,CLBR,COLOMBIER ACQUISITION CORP. II,,True
1995413,CLBR-UN,COLOMBIER ACQUISITION CORP. II,,True
1995413,CLBR-WT,COLOMBIER ACQUISITION CORP. II,,True
1854587,CLBT,Cellebrite DI Ltd.,Technology,True
1944057,CLCO,Cool Co Ltd.,Energy,True
1569340,CLCS,"Cell Source, Inc.",Healthcare,True
1855485,CLDI,"Calidi Biotherapeutics, Inc.",Healthcare,True
1476045,CLDT,Chatham Lodging Trust,Real Estate,True
1476045,CLDT-PA,Chatham Lodging Trust,Real Estate,True
1971260,CLDVD,Web3 Ventures Inc.,,True
1971260,CLDVF,Web3 Ventures Inc.,Financial Services,True
1855485,CLDWW,"Calidi Biotherapeutics, Inc.",,True
744218,CLDX,"Celldex Therapeutics, Inc.",Healthcare,True
1775085,CLEU,China Liberal Education Holdings Ltd,Consumer Defensive,True
1414382,CLEV,Concrete Leveling Systems Inc,Industrials,True
764065,CLF,CLEVELAND-CLIFFS INC.,Basic Materials,True
796505,CLFD,"Clearfield, Inc.",Technology,True
1964504,CLGDF,Aris Mining Corp,Basic Materials,True
1631487,CLGN,CollPlant Biotechnologies Ltd,Healthcare,True
822818,CLH,CLEAN HARBORS INC,Industrials,True
2020027,CLIK,Click Holdings Ltd.,Consumer Cyclical,True
1434524,CLIR,ClearSign Technologies Corp,Industrials,True
1393548,CLIS,ClickStream Corp,,True
1627281,CLLS,Cellectis S.A.,Healthcare,True
814083,CLM,CORNERSTONE STRATEGIC VALUE FUND INC,Financial Services,True
945983,CLMB,"Climb Global Solutions, Inc.",Technology,True
2013745,CLMT,"Calumet, Inc. /DE",Basic Materials,True
1368265,CLNE,Clean Energy Fuels Corp.,Energy,True
1822791,CLNN,Clene Inc.,Consumer Defensive,True
1822791,CLNNW,Clene Inc.,Consumer Defensive,True
1391426,CLNV,Clean Vision Corp,Utilities,True
1849058,CLOE,Clover Leaf Capital Corp.,Financial Services,True
1849058,CLOER,Clover Leaf Capital Corp.,,True
1849058,CLOEU,Clover Leaf Capital Corp.,Financial Services,True
1437517,CLOQ,"CYBERLOQ TECHNOLOGIES, INC.",Technology,True
1801170,CLOV,"CLOVER HEALTH INVESTMENTS, CORP. /DE",Healthcare,True
1619227,CLOW,"Cloudweb, Inc.",Financial Services,True
1649096,CLPR,Clipper Realty Inc.,Real Estate,True
1724542,CLPS,CLPS Inc,Technology,True
1285550,CLPT,"ClearPoint Neuro, Inc.",Healthcare,True
1279704,CLRB,"Cellectar Biosciences, Inc.",Healthcare,True
1903392,CLRC,ClimateRock,Financial Services,True
1903392,CLRCR,ClimateRock,,True
1903392,CLRCU,ClimateRock,Financial Services,True
1903392,CLRCW,ClimateRock,Financial Services,True
895665,CLRD,"Clearday, Inc.",Healthcare,True
1362516,CLRI,"Cleartronic, Inc.",Technology,True
840715,CLRO,CLEARONE INC,Technology,True
1030894,CLS,CELESTICA INC,Technology,True
1539029,CLSD,"Clearside Biomedical, Inc.",Healthcare,True
1522222,CLSH,"CLS Holdings USA, Inc.",Healthcare,True
827876,CLSK,"CLEANSPARK, INC.",Financial Services,True
827876,CLSKW,"CLEANSPARK, INC.",Financial Services,True
1849867,CLST,"Catalyst Bancorp, Inc.",Financial Services,True
1819615,CLVR,Clever Leaves Holdings Inc.,Healthcare,True
1764046,CLVT,CLARIVATE PLC,Technology,True
1441236,CLW,Clearwater Paper Corp,Basic Materials,True
1026662,CLWT,EURO TECH HOLDINGS CO LTD,Industrials,True
21076,CLX,CLOROX CO /DE/,Consumer Defensive,True
1768446,CLYM,"Climb Bio, Inc.",Healthcare,True
1045520,CM,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,Financial Services,True
28412,CMA,COMERICA INC /NEW/,Financial Services,True
1813914,CMAXQ,"CareMax, Inc.",Healthcare,True
1738177,CMBM,Cambium Networks Corp,Technology,True
1604481,CMBT,CMB.TECH NV,Energy,True
22444,CMC,COMMERCIAL METALS Co,Basic Materials,True
766011,CMCL,Caledonia Mining Corp Plc,Basic Materials,True
1597835,CMCM,Cheetah Mobile Inc.,Communication Services,True
1005229,CMCO,COLUMBUS MCKINNON CORP,Industrials,True
1166691,CMCSA,COMCAST CORP,Communication Services,True
908311,CMCT,Creative Media & Community Trust Corp,Real Estate,True
1156375,CME,CME GROUP INC.,Financial Services,True
1058090,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Cyclical,True
1346655,CMGO,"CMG HOLDINGS GROUP, INC.",Communication Services,True
1389518,CMGR,"Clubhouse Media Group, Inc.",Communication Services,True
26172,CMI,CUMMINS INC,Industrials,True
1058623,CMLS,CUMULUS MEDIA INC,Communication Services,True
1534248,CMMB,Chemomab Therapeutics Ltd.,Healthcare,True
1892500,CMND,Clearmind Medicine Inc.,Healthcare,True
1346346,CMOT,"Curtiss Motorcycle Company, Inc.",Consumer Cyclical,True
1227654,CMP,COMPASS MINERALS INTERNATIONAL INC,Basic Materials,True
1823144,CMPO,"CompoSecure, Inc.",Industrials,True
1823144,CMPOW,"CompoSecure, Inc.",Industrials,True
1262976,CMPR,CIMPRESS plc,Industrials,True
1816590,CMPS,COMPASS Pathways plc,Healthcare,True
1738021,CMPX,"Compass Therapeutics, Inc.",Healthcare,True
1907685,CMRA,"Comera Life Sciences Holdings, Inc.",Healthcare,True
1503584,CMRE,Costamare Inc.,Industrials,True
1503584,CMRE-PB,Costamare Inc.,Industrials,True
1503584,CMRE-PC,Costamare Inc.,Industrials,True
1503584,CMRE-PD,Costamare Inc.,Industrials,True
1498547,CMRF,"CIM REAL ESTATE FINANCE TRUST, INC.",Real Estate,True
1117480,CMRX,CHIMERIX INC,,True
811156,CMS,CMS ENERGY CORP,Utilities,True
201533,CMS-PB,CONSUMERS ENERGY CO,Utilities,True
811156,CMS-PC,CMS ENERGY CORP,Utilities,True
811156,CMSA,CMS ENERGY CORP,,True
811156,CMSC,CMS ENERGY CORP,,True
811156,CMSD,CMS ENERGY CORP,,True
1026655,CMT,CORE MOLDING TECHNOLOGIES INC,Basic Materials,True
1666291,CMTG,"Claros Mortgage Trust, Inc.",Real Estate,True
23197,CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/,Technology,True
718413,CMTV,COMMUNITY BANCORP /VT,Financial Services,True
809844,CMU,MFS HIGH YIELD MUNICIPAL TRUST,Financial Services,True
1813914,CMXWQ,"CareMax, Inc.",Healthcare,True
21175,CNA,CNA FINANCIAL CORP,Financial Services,True
1343009,CNBX,CNBX Pharmaceuticals Inc.,Healthcare,True
1071739,CNC,CENTENE CORP,Healthcare,True
1913847,CNCK,Coincheck Group N.V.,Financial Services,True
1913847,CNCKW,Coincheck Group N.V.,Financial Services,True
1130889,CNCL,CANCER CAPITAL CORP,,True
1346287,CNCT,China Teletech Holding Inc,,True
1851959,CNDA,Concord Acquisition Corp II,Financial Services,True
1851959,CNDAU,Concord Acquisition Corp II,Financial Services,True
1851959,CNDAW,Concord Acquisition Corp II,,True
1677703,CNDT,CONDUENT Inc,Technology,True
1376321,CNET,ZW Data Action Technologies Inc.,Communication Services,True
1780785,CNEY,CN ENERGY GROUP. INC.,Basic Materials,True
1733868,CNF,CNFinance Holdings Ltd.,Financial Services,True
1352952,CNFN,CFN Enterprises Inc.,Communication Services,True
1502292,CNFR,"Conifer Holdings, Inc.",Financial Services,True
1502292,CNFRZ,"Conifer Holdings, Inc.",,True
1304741,CNGT,Cannagistics Inc.,,True
1567094,CNH,CNH Industrial N.V.,Industrials,True
16868,CNI,CANADIAN NATIONAL RAILWAY CO,Industrials,True
1385280,CNK,"Cinemark Holdings, Inc.",Communication Services,True
1953575,CNL,Collective Mining Ltd.,Basic Materials,True
23426,CNLHN,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNLHO,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNLHP,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNLPL,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNLPM,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNLTL,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNLTN,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNLTP,CONNECTICUT LIGHT & POWER CO,Utilities,True
1856525,CNM,"Core & Main, Inc.",Industrials,True
816956,CNMD,CONMED Corp,Healthcare,True
1368620,CNNA,Cann American Corp.,Healthcare,True
1410187,CNNC,Cannonau Corp.,Healthcare,True
1704720,CNNE,"Cannae Holdings, Inc.",Consumer Cyclical,True
1182731,CNNN,ConneXionONE Corp.,Communication Services,True
1224608,CNO,"CNO Financial Group, Inc.",Financial Services,True
1224608,CNO-PA,"CNO Financial Group, Inc.",,True
712771,CNOB,"ConnectOne Bancorp, Inc.",Financial Services,True
712771,CNOBP,"ConnectOne Bancorp, Inc.",Financial Services,True
1130310,CNP,CENTERPOINT ENERGY INC,Utilities,True
23426,CNPWM,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNPWP,CONNECTICUT LIGHT & POWER CO,Utilities,True
1017413,CNQ,CANADIAN NATURAL RESOURCES LTD,Energy,True
1737936,CNROX,City National Rochdale Strategic Credit Fund,,True
1284812,CNS,"COHEN & STEERS, INC.",Financial Services,True
1304421,CNSL,"Consolidated Communications Holdings, Inc.",,True
1729427,CNSP,"CNS Pharmaceuticals, Inc.",Healthcare,True
1847903,CNTA,Centessa Pharmaceuticals plc,Healthcare,True
1835268,CNTB,Connect Biopharma Holdings Ltd,Healthcare,True
1757097,CNTGF,Centogene N.V.,Healthcare,True
23426,CNTHN,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNTHO,CONNECTICUT LIGHT & POWER CO,Utilities,True
23426,CNTHP,CONNECTICUT LIGHT & POWER CO,Utilities,True
1895249,CNTM,"ConnectM Technology Solutions, Inc.",Technology,True
1842952,CNTX,Context Therapeutics Inc.,Healthcare,True
911147,CNTY,CENTURY CASINOS INC /CO/,Consumer Cyclical,True
1475260,CNVEF,CENOVUS ENERGY INC.,Energy,True
1173204,CNVS,Cineverse Corp.,Communication Services,True
1070412,CNX,CNX Resources Corp,Energy,True
1803599,CNXC,Concentrix Corp,Technology,True
1050377,CNXN,PC CONNECTION INC,Technology,True
1823000,CNXX,CONX Corp.,Financial Services,True
1727255,COBA,Chilean Cobalt Corp.,,True
1840877,COCH,"Envoy Medical, Inc.",Healthcare,True
1840877,COCHW,"Envoy Medical, Inc.",Healthcare,True
1482981,COCO,"Vita Coco Company, Inc.",Consumer Defensive,True
1412486,COCP,"Cocrystal Pharma, Inc.",Healthcare,True
910631,COCSF,COCA COLA FEMSA SAB DE CV,Consumer Defensive,True
1334325,CODA,"Coda Octopus Group, Inc.",Industrials,True
